ref_date,yield_bid,price_bid,asset_code,matur_date,prazo_anos
2010-11-25,0.0601,880.87,NTN-B Principal 150824,2024-08-15,13.722108145106091
2010-11-26,0.059500000000000004,888.65,NTN-B Principal 150824,2024-08-15,13.71937029431896
2010-11-29,0.059500000000000004,889.1,NTN-B Principal 150824,2024-08-15,13.711156741957563
2010-11-30,0.0596,888.4,NTN-B Principal 150824,2024-08-15,13.708418891170432
2010-12-01,0.0593,892.29,NTN-B Principal 150824,2024-08-15,13.705681040383299
2010-12-02,0.0593,892.74,NTN-B Principal 150824,2024-08-15,13.702943189596168
2010-12-03,0.0591,895.99,NTN-B Principal 150824,2024-08-15,13.700205338809035
2010-12-06,0.0591,896.44,NTN-B Principal 150824,2024-08-15,13.69199178644764
2010-12-07,0.0596,891.14,NTN-B Principal 150824,2024-08-15,13.689253935660506
2010-12-08,0.059500000000000004,892.74,NTN-B Principal 150824,2024-08-15,13.686516084873375
2010-12-09,0.0596,892.04,NTN-B Principal 150824,2024-08-15,13.683778234086242
2010-12-10,0.059699999999999996,891.84,NTN-B Principal 150824,2024-08-15,13.681040383299111
2010-12-13,0.059000000000000004,900.36,NTN-B Principal 150824,2024-08-15,13.672826830937714
2010-12-14,0.058899999999999994,901.97,NTN-B Principal 150824,2024-08-15,13.670088980150581
2010-12-15,0.0584,908.17,NTN-B Principal 150824,2024-08-15,13.66735112936345
2010-12-16,0.0581,912.07,NTN-B Principal 150824,2024-08-15,13.664613278576317
2010-12-17,0.057999999999999996,913.99,NTN-B Principal 150824,2024-08-15,13.661875427789186
2010-12-20,0.057800000000000004,916.72,NTN-B Principal 150824,2024-08-15,13.653661875427789
2010-12-21,0.057800000000000004,917.11,NTN-B Principal 150824,2024-08-15,13.650924024640657
2010-12-22,0.057699999999999994,918.65,NTN-B Principal 150824,2024-08-15,13.648186173853524
2010-12-23,0.057699999999999994,919.77,NTN-B Principal 150824,2024-08-15,13.645448323066393
2010-12-24,0.0576,920.95,NTN-B Principal 150824,2024-08-15,13.64271047227926
2010-12-27,0.0576,921.34,NTN-B Principal 150824,2024-08-15,13.634496919917865
2010-12-28,0.0576,921.72,NTN-B Principal 150824,2024-08-15,13.631759069130732
2010-12-29,0.0576,922.1,NTN-B Principal 150824,2024-08-15,13.6290212183436
2010-12-30,0.0576,923.22,NTN-B Principal 150824,2024-08-15,13.626283367556468
2010-12-31,0.0574,925.6,NTN-B Principal 150824,2024-08-15,13.623545516769337
2010-03-08,0.0623,415.52,NTN-B Principal 150535,2035-05-15,25.1854893908282
2010-03-09,0.0625,413.78,NTN-B Principal 150535,2035-05-15,25.182751540041068
2010-03-10,0.0625,413.99,NTN-B Principal 150535,2035-05-15,25.180013689253936
2010-03-11,0.0625,414.2,NTN-B Principal 150535,2035-05-15,25.177275838466805
2010-03-12,0.06269999999999999,412.69,NTN-B Principal 150535,2035-05-15,25.17453798767967
2010-03-15,0.06280000000000001,411.87,NTN-B Principal 150535,2035-05-15,25.166324435318277
2010-03-16,0.06269999999999999,413,NTN-B Principal 150535,2035-05-15,25.163586584531142
2010-03-17,0.0626,414.13,NTN-B Principal 150535,2035-05-15,25.16084873374401
2010-03-18,0.0626,414.28,NTN-B Principal 150535,2035-05-15,25.15811088295688
2010-03-19,0.0622,418.46,NTN-B Principal 150535,2035-05-15,25.155373032169745
2010-03-22,0.0622,418.62,NTN-B Principal 150535,2035-05-15,25.14715947980835
2010-03-23,0.0622,418.77,NTN-B Principal 150535,2035-05-15,25.144421629021217
2010-03-24,0.062,421.05,NTN-B Principal 150535,2035-05-15,25.141683778234086
2010-03-25,0.062,421.22,NTN-B Principal 150535,2035-05-15,25.138945927446954
2010-03-26,0.061900000000000004,422.52,NTN-B Principal 150535,2035-05-15,25.136208076659823
2010-03-29,0.061799999999999994,423.69,NTN-B Principal 150535,2035-05-15,25.127994524298426
2010-03-30,0.061500000000000006,426.87,NTN-B Principal 150535,2035-05-15,25.125256673511295
2010-03-31,0.0617,425.03,NTN-B Principal 150535,2035-05-15,25.12251882272416
2010-04-01,0.0616,426.41,NTN-B Principal 150535,2035-05-15,25.11978097193703
2010-04-05,0.061399999999999996,428.59,NTN-B Principal 150535,2035-05-15,25.1088295687885
2010-04-06,0.0613,429.77,NTN-B Principal 150535,2035-05-15,25.10609171800137
2010-04-07,0.061399999999999996,428.93,NTN-B Principal 150535,2035-05-15,25.10335386721424
2010-04-08,0.061,433.24,NTN-B Principal 150535,2035-05-15,25.100616016427104
2010-04-09,0.0602,441.81,NTN-B Principal 150535,2035-05-15,25.097878165639973
2010-04-12,0.0602,441.99,NTN-B Principal 150535,2035-05-15,25.089664613278575
2010-04-13,0.0602,442.17,NTN-B Principal 150535,2035-05-15,25.086926762491444
2010-04-14,0.061,434.08,NTN-B Principal 150535,2035-05-15,25.084188911704313
2010-04-15,0.061500000000000006,429.17,NTN-B Principal 150535,2035-05-15,25.08145106091718
2010-04-16,0.0616,428.46,NTN-B Principal 150535,2035-05-15,25.078713210130047
2010-04-19,0.0613,431.67,NTN-B Principal 150535,2035-05-15,25.07049965776865
2010-04-20,0.061200000000000004,432.92,NTN-B Principal 150535,2035-05-15,25.06776180698152
2010-04-22,0.061799999999999994,427.05,NTN-B Principal 150535,2035-05-15,25.062286105407257
2010-04-23,0.061799999999999994,427.37,NTN-B Principal 150535,2035-05-15,25.059548254620122
2010-04-26,0.0616,429.56,NTN-B Principal 150535,2035-05-15,25.05133470225873
2010-04-27,0.060599999999999994,439.96,NTN-B Principal 150535,2035-05-15,25.048596851471594
2010-04-28,0.0603,443.26,NTN-B Principal 150535,2035-05-15,25.045859000684462
2010-04-29,0.0605,441.35,NTN-B Principal 150535,2035-05-15,25.04312114989733
2010-04-30,0.0594,453.26,NTN-B Principal 150535,2035-05-15,25.0403832991102
2010-05-03,0.059500000000000004,452.37,NTN-B Principal 150535,2035-05-15,25.032169746748803
2010-05-04,0.0592,455.76,NTN-B Principal 150535,2035-05-15,25.02943189596167
2010-05-05,0.0596,451.67,NTN-B Principal 150535,2035-05-15,25.026694045174537
2010-05-06,0.0602,445.51,NTN-B Principal 150535,2035-05-15,25.023956194387406
2010-05-07,0.0613,434.71,NTN-B Principal 150535,2035-05-15,25.021218343600275
2010-05-10,0.063,417.88,NTN-B Principal 150535,2035-05-15,25.013004791238878
2010-05-11,0.062400000000000004,423.99,NTN-B Principal 150535,2035-05-15,25.010266940451746
2010-05-12,0.0622,426.16,NTN-B Principal 150535,2035-05-15,25.00752908966461
2010-05-13,0.0622,426.35,NTN-B Principal 150535,2035-05-15,25.00479123887748
2010-05-14,0.061200000000000004,436.79,NTN-B Principal 150535,2035-05-15,25.00205338809035
2010-05-17,0.0613,435.93,NTN-B Principal 150535,2035-05-15,24.993839835728952
2010-05-18,0.062,428.99,NTN-B Principal 150535,2035-05-15,24.99110198494182
2010-05-19,0.06269999999999999,422.17,NTN-B Principal 150535,2035-05-15,24.98836413415469
2010-05-20,0.0632,417.41,NTN-B Principal 150535,2035-05-15,24.985626283367555
2010-05-21,0.0633,416.76,NTN-B Principal 150535,2035-05-15,24.982888432580424
2010-05-24,0.0634,415.95,NTN-B Principal 150535,2035-05-15,24.974674880219027
2010-05-25,0.0635,415.14,NTN-B Principal 150535,2035-05-15,24.971937029431896
2010-05-26,0.0637,413.37,NTN-B Principal 150535,2035-05-15,24.969199178644764
2010-05-27,0.0637,413.53,NTN-B Principal 150535,2035-05-15,24.966461327857633
2010-05-28,0.0637,413.83,NTN-B Principal 150535,2035-05-15,24.9637234770705
2010-05-31,0.0637,413.99,NTN-B Principal 150535,2035-05-15,24.955509924709105
2010-06-01,0.0635,416.1,NTN-B Principal 150535,2035-05-15,24.95277207392197
2010-06-02,0.0632,419.26,NTN-B Principal 150535,2035-05-15,24.95003422313484
2010-06-04,0.0629,422.51,NTN-B Principal 150535,2035-05-15,24.944558521560573
2010-06-07,0.0625,426.65,NTN-B Principal 150535,2035-05-15,24.93634496919918
2010-06-08,0.0625,426.82,NTN-B Principal 150535,2035-05-15,24.933607118412045
2010-06-09,0.0625,426.81,NTN-B Principal 150535,2035-05-15,24.930869267624914
2010-06-10,0.0625,426.97,NTN-B Principal 150535,2035-05-15,24.928131416837783
2010-06-11,0.062400000000000004,428.25,NTN-B Principal 150535,2035-05-15,24.92539356605065
2010-06-14,0.0625,427.41,NTN-B Principal 150535,2035-05-15,24.917180013689254
2010-06-15,0.0625,427.55,NTN-B Principal 150535,2035-05-15,24.914442162902123
2010-06-16,0.06269999999999999,425.69,NTN-B Principal 150535,2035-05-15,24.91170431211499
2010-06-17,0.0626,426.82,NTN-B Principal 150535,2035-05-15,24.908966461327857
2010-06-18,0.06269999999999999,426.03,NTN-B Principal 150535,2035-05-15,24.906228610540726
2010-06-21,0.0626,427.16,NTN-B Principal 150535,2035-05-15,24.89801505817933
2010-06-22,0.0623,430.3,NTN-B Principal 150535,2035-05-15,24.895277207392198
2010-06-23,0.0623,430.3,NTN-B Principal 150535,2035-05-15,24.892539356605067
2010-06-24,0.062400000000000004,429.42,NTN-B Principal 150535,2035-05-15,24.889801505817932
2010-06-25,0.0623,430.59,NTN-B Principal 150535,2035-05-15,24.8870636550308
2010-06-28,0.0623,430.71,NTN-B Principal 150535,2035-05-15,24.878850102669404
2010-06-29,0.062400000000000004,429.82,NTN-B Principal 150535,2035-05-15,24.876112251882272
2010-06-30,0.0629,424.96,NTN-B Principal 150535,2035-05-15,24.87337440109514
2010-07-01,0.0626,428.07,NTN-B Principal 150535,2035-05-15,24.870636550308006
2010-07-02,0.0626,428.23,NTN-B Principal 150535,2035-05-15,24.867898699520875
2010-07-05,0.06269999999999999,427.35,NTN-B Principal 150535,2035-05-15,24.859685147159478
2010-07-06,0.06269999999999999,427.47,NTN-B Principal 150535,2035-05-15,24.856947296372347
2010-07-07,0.06280000000000001,426.17,NTN-B Principal 150535,2035-05-15,24.854209445585216
2010-07-08,0.06269999999999999,427.27,NTN-B Principal 150535,2035-05-15,24.851471594798085
2010-07-09,0.063,424.4,NTN-B Principal 150535,2035-05-15,24.84873374401095
2010-07-12,0.063,424.5,NTN-B Principal 150535,2035-05-15,24.840520191649556
2010-07-13,0.0636,418.71,NTN-B Principal 150535,2035-05-15,24.83778234086242
2010-07-14,0.0636,418.82,NTN-B Principal 150535,2035-05-15,24.83504449007529
2010-07-15,0.06309999999999999,423.85,NTN-B Principal 150535,2035-05-15,24.83230663928816
2010-07-16,0.06280000000000001,427,NTN-B Principal 150535,2035-05-15,24.829568788501028
2010-07-19,0.0621,434.16,NTN-B Principal 150535,2035-05-15,24.82135523613963
2010-07-20,0.0623,432.27,NTN-B Principal 150535,2035-05-15,24.8186173853525
2010-07-21,0.0622,433.25,NTN-B Principal 150535,2035-05-15,24.815879534565365
2010-07-22,0.062400000000000004,431.35,NTN-B Principal 150535,2035-05-15,24.813141683778234
2010-07-23,0.061900000000000004,436.52,NTN-B Principal 150535,2035-05-15,24.810403832991103
2010-07-26,0.061799999999999994,437.65,NTN-B Principal 150535,2035-05-15,24.802190280629706
2010-07-27,0.061799999999999994,437.76,NTN-B Principal 150535,2035-05-15,24.799452429842574
2010-07-28,0.061500000000000006,440.93,NTN-B Principal 150535,2035-05-15,24.79671457905544
2010-07-29,0.061500000000000006,441.04,NTN-B Principal 150535,2035-05-15,24.79397672826831
2010-07-30,0.061500000000000006,441.17,NTN-B Principal 150535,2035-05-15,24.791238877481177
2010-08-02,0.061399999999999996,442.3,NTN-B Principal 150535,2035-05-15,24.78302532511978
2010-08-03,0.061900000000000004,437.3,NTN-B Principal 150535,2035-05-15,24.78028747433265
2010-08-04,0.061900000000000004,437.41,NTN-B Principal 150535,2035-05-15,24.777549623545518
2010-08-05,0.062,436.5,NTN-B Principal 150535,2035-05-15,24.774811772758383
2010-08-06,0.0621,435.51,NTN-B Principal 150535,2035-05-15,24.772073921971252
2010-08-09,0.0623,433.59,NTN-B Principal 150535,2035-05-15,24.763860369609855
2010-08-10,0.0622,434.71,NTN-B Principal 150535,2035-05-15,24.761122518822724
2010-08-11,0.0622,434.81,NTN-B Principal 150535,2035-05-15,24.758384668035593
2010-08-12,0.062,436.94,NTN-B Principal 150535,2035-05-15,24.75564681724846
2010-08-13,0.0616,441.16,NTN-B Principal 150535,2035-05-15,24.752908966461327
2010-08-16,0.060899999999999996,448.54,NTN-B Principal 150535,2035-05-15,24.744695414099933
2010-08-17,0.06,458.17,NTN-B Principal 150535,2035-05-15,24.7419575633128
2010-08-18,0.0601,457.24,NTN-B Principal 150535,2035-05-15,24.739219712525667
2010-08-19,0.06,458.45,NTN-B Principal 150535,2035-05-15,24.736481861738536
2010-08-20,0.059699999999999996,461.87,NTN-B Principal 150535,2035-05-15,24.733744010951405
2010-08-23,0.0596,462.89,NTN-B Principal 150535,2035-05-15,24.725530458590008
2010-08-24,0.0591,468.42,NTN-B Principal 150535,2035-05-15,24.722792607802873
2010-08-25,0.059000000000000004,469.63,NTN-B Principal 150535,2035-05-15,24.720054757015742
2010-08-26,0.058899999999999994,470.85,NTN-B Principal 150535,2035-05-15,24.71731690622861
2010-08-27,0.058899999999999994,470.99,NTN-B Principal 150535,2035-05-15,24.71457905544148
2010-08-30,0.059000000000000004,470.02,NTN-B Principal 150535,2035-05-15,24.706365503080082
2010-08-31,0.0592,467.96,NTN-B Principal 150535,2035-05-15,24.70362765229295
2010-09-01,0.059000000000000004,470.26,NTN-B Principal 150535,2035-05-15,24.700889801505816
2010-09-02,0.059500000000000004,464.95,NTN-B Principal 150535,2035-05-15,24.698151950718685
2010-09-03,0.0594,466.18,NTN-B Principal 150535,2035-05-15,24.695414099931554
2010-09-06,0.0596,464.15,NTN-B Principal 150535,2035-05-15,24.687200547570157
2010-09-08,0.059500000000000004,465.35,NTN-B Principal 150535,2035-05-15,24.681724845995895
2010-09-09,0.059800000000000006,462.05,NTN-B Principal 150535,2035-05-15,24.67898699520876
2010-09-10,0.0594,466.48,NTN-B Principal 150535,2035-05-15,24.67624914442163
2010-09-13,0.059800000000000006,462.29,NTN-B Principal 150535,2035-05-15,24.66803559206023
2010-09-14,0.0596,464.55,NTN-B Principal 150535,2035-05-15,24.6652977412731
2010-09-15,0.059500000000000004,465.79,NTN-B Principal 150535,2035-05-15,24.66255989048597
2010-09-16,0.0596,464.88,NTN-B Principal 150535,2035-05-15,24.659822039698838
2010-09-17,0.0603,457.68,NTN-B Principal 150535,2035-05-15,24.657084188911703
2010-09-20,0.0603,457.85,NTN-B Principal 150535,2035-05-15,24.648870636550306
2010-09-21,0.0604,456.96,NTN-B Principal 150535,2035-05-15,24.646132785763175
2010-09-22,0.0604,457.19,NTN-B Principal 150535,2035-05-15,24.643394934976044
2010-09-23,0.0602,459.49,NTN-B Principal 150535,2035-05-15,24.640657084188913
2010-09-24,0.0599,463.01,NTN-B Principal 150535,2035-05-15,24.637919233401778
2010-09-27,0.059800000000000006,464.26,NTN-B Principal 150535,2035-05-15,24.629705681040384
2010-09-28,0.0599,463.36,NTN-B Principal 150535,2035-05-15,24.62696783025325
2010-09-29,0.06,462.47,NTN-B Principal 150535,2035-05-15,24.62422997946612
2010-09-30,0.059800000000000006,464.79,NTN-B Principal 150535,2035-05-15,24.621492128678987
2010-10-01,0.059800000000000006,465.11,NTN-B Principal 150535,2035-05-15,24.618754277891856
2010-10-04,0.059500000000000004,468.53,NTN-B Principal 150535,2035-05-15,24.61054072553046
2010-10-05,0.059500000000000004,468.7,NTN-B Principal 150535,2035-05-15,24.607802874743328
2010-10-06,0.059500000000000004,468.88,NTN-B Principal 150535,2035-05-15,24.605065023956193
2010-10-07,0.0591,473.42,NTN-B Principal 150535,2035-05-15,24.602327173169062
2010-10-08,0.0592,472.64,NTN-B Principal 150535,2035-05-15,24.59958932238193
2010-10-11,0.0592,472.89,NTN-B Principal 150535,2035-05-15,24.591375770020534
2010-10-13,0.0592,473.07,NTN-B Principal 150535,2035-05-15,24.58590006844627
2010-10-14,0.058600000000000006,479.87,NTN-B Principal 150535,2035-05-15,24.583162217659137
2010-10-15,0.057699999999999994,490.36,NTN-B Principal 150535,2035-05-15,24.580424366872005
2010-10-18,0.0572,496.27,NTN-B Principal 150535,2035-05-15,24.57221081451061
2010-10-19,0.057699999999999994,490.76,NTN-B Principal 150535,2035-05-15,24.569472963723477
2010-10-20,0.058600000000000006,480.85,NTN-B Principal 150535,2035-05-15,24.566735112936346
2010-10-21,0.0581,486.75,NTN-B Principal 150535,2035-05-15,24.56399726214921
2010-10-22,0.0587,480.47,NTN-B Principal 150535,2035-05-15,24.56125941136208
2010-10-25,0.0587,480.69,NTN-B Principal 150535,2035-05-15,24.553045859000683
2010-10-26,0.0587,480.9,NTN-B Principal 150535,2035-05-15,24.550308008213552
2010-10-27,0.0588,480.01,NTN-B Principal 150535,2035-05-15,24.54757015742642
2010-10-28,0.058899999999999994,479.12,NTN-B Principal 150535,2035-05-15,24.54483230663929
2010-10-29,0.058600000000000006,482.88,NTN-B Principal 150535,2035-05-15,24.542094455852155
2010-11-01,0.0582,487.69,NTN-B Principal 150535,2035-05-15,24.53388090349076
2010-11-03,0.0579,491.3,NTN-B Principal 150535,2035-05-15,24.528405201916495
2010-11-04,0.0579,491.52,NTN-B Principal 150535,2035-05-15,24.525667351129364
2010-11-05,0.057800000000000004,493.09,NTN-B Principal 150535,2035-05-15,24.522929500342233
2010-11-08,0.0567,506.01,NTN-B Principal 150535,2035-05-15,24.514715947980836
2010-11-09,0.057300000000000004,499.51,NTN-B Principal 150535,2035-05-15,24.511978097193705
2010-11-10,0.057,503.22,NTN-B Principal 150535,2035-05-15,24.50924024640657
2010-11-11,0.0564,510.48,NTN-B Principal 150535,2035-05-15,24.50650239561944
2010-11-12,0.056100000000000004,514.62,NTN-B Principal 150535,2035-05-15,24.503764544832308
2010-11-16,0.0562,513.65,NTN-B Principal 150535,2035-05-15,24.49281314168378
2010-11-17,0.056799999999999996,506.79,NTN-B Principal 150535,2035-05-15,24.490075290896645
2010-11-18,0.056799999999999996,507.01,NTN-B Principal 150535,2035-05-15,24.487337440109513
2010-11-19,0.0576,498.14,NTN-B Principal 150535,2035-05-15,24.484599589322382
2010-11-22,0.057800000000000004,496.06,NTN-B Principal 150535,2035-05-15,24.476386036960985
2010-11-23,0.0594,478.31,NTN-B Principal 150535,2035-05-15,24.473648186173854
2010-11-24,0.0593,479.97,NTN-B Principal 150535,2035-05-15,24.470910335386723
2010-11-25,0.0593,480.21,NTN-B Principal 150535,2035-05-15,24.468172484599588
2010-11-26,0.058899999999999994,485.16,NTN-B Principal 150535,2035-05-15,24.465434633812457
2010-11-29,0.0588,486.52,NTN-B Principal 150535,2035-05-15,24.45722108145106
2010-11-30,0.059000000000000004,484.53,NTN-B Principal 150535,2035-05-15,24.45448323066393
2010-12-01,0.058600000000000006,489.26,NTN-B Principal 150535,2035-05-15,24.451745379876797
2010-12-02,0.058499999999999996,490.63,NTN-B Principal 150535,2035-05-15,24.449007529089666
2010-12-03,0.058499999999999996,491.15,NTN-B Principal 150535,2035-05-15,24.44626967830253
2010-12-06,0.058499999999999996,491.4,NTN-B Principal 150535,2035-05-15,24.438056125941138
2010-12-07,0.0591,484.9,NTN-B Principal 150535,2035-05-15,24.435318275154003
2010-12-08,0.0587,489.63,NTN-B Principal 150535,2035-05-15,24.432580424366872
2010-12-09,0.0587,489.88,NTN-B Principal 150535,2035-05-15,24.42984257357974
2010-12-10,0.058499999999999996,492.65,NTN-B Principal 150535,2035-05-15,24.427104722792606
2010-12-13,0.057699999999999994,502.06,NTN-B Principal 150535,2035-05-15,24.418891170431213
2010-12-14,0.0576,503.46,NTN-B Principal 150535,2035-05-15,24.416153319644078
2010-12-15,0.0571,509.5,NTN-B Principal 150535,2035-05-15,24.413415468856947
2010-12-16,0.0567,514.43,NTN-B Principal 150535,2035-05-15,24.410677618069816
2010-12-17,0.056299999999999996,519.61,NTN-B Principal 150535,2035-05-15,24.407939767282684
2010-12-20,0.055999999999999994,523.42,NTN-B Principal 150535,2035-05-15,24.399726214921287
2010-12-21,0.055999999999999994,523.64,NTN-B Principal 150535,2035-05-15,24.396988364134156
2010-12-22,0.0557,527.47,NTN-B Principal 150535,2035-05-15,24.39425051334702
2010-12-23,0.0554,531.77,NTN-B Principal 150535,2035-05-15,24.39151266255989
2010-12-24,0.0554,531.77,NTN-B Principal 150535,2035-05-15,24.38877481177276
2010-12-27,0.0554,531.98,NTN-B Principal 150535,2035-05-15,24.380561259411362
2010-12-28,0.0554,532.2,NTN-B Principal 150535,2035-05-15,24.37782340862423
